nh	female	married	sepdiv	single	ownhh	white	black	hispan	mobility	age	yrsnh	ses	violence	control
324	1	0	1	0	0	0	1	0	0	74	8	-2.1562	185.28	339.92
324	0	1	0	0	0	0	1	0	0	63	19.1667	-1.3503	184.62	279.92
324	0	0	0	1	0	0	1	0	2	35	0.3333	0.2375	287.36	99.92
324	1	0	1	0	0	0	1	0	1	39	12.8781	-0.105	180.79	239.92
324	1	1	0	0	0	0	1	0	2	21	2.1547	-0.7011	140.79	199.92
324	1	1	0	0	1	0	1	0	0	66	12.75	-1.1327	160.79	379.92
324	1	0	0	1	0	0	1	0	1	33	4.4167	1.1854	220.79	199.92
324	1	0	1	0	0	0	1	0	0	46	8.0833	0.3581	240.79	199.92
324	0	1	0	0	0	0	1	0	0	36	20.25	-1.0436	260.79	199.92
324	1	0	0	0	0	0	1	0	1	95	4	-0.5288	NA	279.92
325	0	0	0	0	0	0	1	0	0	26	25	-1.7853	393.17	499.92
325	1	0	1	0	1	0	1	0	0	58	25	-1.0832	320.79	279.92
325	0	0	0	1	1	0	1	0	1	44	7.5	0.3009	284.62	399.92
325	0	0	0	1	1	0	1	0	0	29	25	-0.2498	180.79	299.92
325	0	1	0	0	0	0	1	0	3	58	2	-0.4787	316.03	99.92
325	1	0	0	0	0	0	1	0	1	36	0.5	-1.6204	300.79	219.92
325	0	0	1	0	0	0	1	0	3	56	3.5	-0.1439	200.79	339.92
325	0	0	1	0	0	0	1	0	2	46	0.6667	-0.4571	200.79	199.92
325	0	0	0	1	1	0	1	0	0	41	20	0.7533	226.51	399.92
325	0	1	0	0	0	0	1	0	1	29	0.5	1.3768	300.79	499.92
325	0	0	0	0	0	0	1	0	0	63	12.5	-1.0786	180.79	199.92
325	1	0	1	0	0	0	1	0	1	51	4.0833	0.5896	240.79	199.92
325	0	0	0	1	0	0	1	0	2	26	0.6667	0.6111	335.28	299.92
325	1	0	0	1	0	0	1	0	1	18	46.7402	0.6301	220.79	199.92
325	1	0	1	0	1	0	1	0	0	46	5.25	1.0044	240.79	299.92
325	1	0	1	0	1	0	0	0	0	40	39.6667	-1.0019	NA	239.92
326	1	0	0	1	1	0	1	0	0	41	40	-0.8964	NA	209.99
326	0	1	0	0	0	0	1	0	0	42	6	-0.9906	140.79	359.92
326	1	0	0	1	0	0	1	0	0	23	9.9167	-0.0727	300.79	299.92
326	1	0	1	0	0	0	1	0	1	44	3.0833	-0.5015	100.79	339.92
326	1	1	0	0	0	0	1	0	0	28	7.4167	-0.3696	360.79	259.92
326	1	0	0	1	0	0	1	0	0	22	16	-1.1405	360.79	339.92
326	1	0	0	0	1	0	1	0	0	75	10	-1.3688	220.79	319.92
326	1	0	1	0	0	0	1	0	0	57	5	-0.617	120.79	359.92
326	0	0	0	1	0	0	1	0	0	44	6	0.4277	100.79	359.92
327	1	0	0	1	0	0	1	0	1	28	1.5	-1.1405	100.79	199.93
327	1	1	0	0	0	0	0	1	0	45	27.6667	-0.662	NA	299.93
327	1	0	1	0	0	0	1	0	1	35	3.8333	2.5807	284.62	399.93
327	0	0	0	1	1	0	1	0	0	21	20	0.0219	193.65	339.93
327	1	0	0	1	0	0	1	0	4	23	0.75	-0.0309	140.79	319.93
327	1	0	0	1	0	0	1	0	1	34	4.5833	-0.203	300.79	339.93
327	0	0	0	1	1	0	1	0	0	36	34.9167	-1.2362	170.6	399.93
327	1	0	0	0	1	0	1	0	0	74	30.0833	-1.6525	187.36	319.93
327	1	0	0	1	0	0	1	0	1	22	1	-1.1102	300.79	299.93
327	1	0	1	0	0	0	1	0	1	30	4	-0.9385	300.79	299.93
327	1	0	0	1	0	0	1	0	1	32	2	-0.3974	391.03	199.93
327	0	0	1	0	0	0	1	0	3	30	3	-1.5014	NA	179.93
327	1	0	0	0	0	0	1	0	0	70	23	-1.2045	183.19	319.93
327	0	0	0	0	1	0	1	0	0	55	12.3333	0.4741	200.79	199.93
327	1	0	0	1	0	0	1	0	2	38	0.9167	-1.3048	100.79	419.93
327	1	0	0	1	0	0	1	0	3	32	2.1667	0.2408	220.79	439.93
327	1	0	1	0	0	0	1	0	0	64	10.5	-1.3925	366.03	99.93
327	1	0	1	0	0	0	0	0	2	35	4	-0.8278	180.79	499.93
328	1	0	1	0	1	0	1	0	0	79	41.5	0.1034	280.79	419.92
328	0	1	0	0	1	0	1	0	0	80	35.25	-1.5261	200.79	379.92
328	0	0	0	1	0	0	1	0	0	36	29	-0.9053	100.79	379.92
328	1	0	1	0	1	0	1	0	0	64	32	0.6607	193.17	199.92
328	1	0	0	0	1	0	1	0	0	79	45	-2.7875	NA	259.92
328	0	0	1	0	1	0	1	0	0	45	10	0.3944	296.07	379.92
328	0	1	0	0	1	0	0	1	0	71	40.25	0.0402	105.19	419.92
328	1	1	0	0	0	0	1	0	1	46	0.1667	-1.9261	284.61	239.92
328	1	0	1	0	1	0	1	0	0	63	30.3333	0.7715	160.79	239.92
328	1	1	0	0	0	0	1	0	5	38	0.4167	-0.8107	340.79	279.92
328	1	0	0	0	1	0	1	0	0	86	32	0.3273	NA	359.92
328	1	0	1	0	1	0	0	0	0	71	20	-1.001	87.36	219.92
328	0	1	0	0	1	0	0	0	0	44	7	0.0669	226.5	359.92
328	1	0	0	0	1	0	0	0	0	56	11.0543	0.3681	248.16	339.92
328	1	0	1	0	0	0	1	0	0	55	6	-2.1621	100.79	279.92
328	1	0	1	0	0	0	1	0	0	34	6	-0.7346	260.79	99.92
328	1	0	0	0	0	0	1	0	0	49	10	0.5131	320.79	319.92
328	1	0	1	0	0	0	1	0	0	51	12	-0.5316	340.79	279.92
329	1	0	1	0	1	0	1	0	2	67	36	-0.0067	223.75	279.93
329	1	0	0	1	1	0	1	0	0	31	26	-1.2139	235.27	339.93
329	1	0	0	1	0	0	1	0	2	26	1.25	-1.2414	254.83	319.93
329	1	0	0	1	1	0	1	0	0	41	36	0.5442	216.03	266.45
329	0	1	0	0	1	0	1	0	0	87	5	-1.9465	285.05	259.93
329	1	0	0	0	1	0	1	0	0	67	36.5	0.9801	180.79	359.93
329	1	1	0	0	0	0	1	0	2	25	0.25	-0.3079	366.03	119.93
329	1	0	0	1	1	0	1	0	0	36	35	1.6091	283.9	279.93
329	0	0	0	1	0	0	1	0	0	36	5	0.1291	300.79	299.93
329	0	0	0	0	1	0	1	0	1	74	3.1667	0.0929	270.12	99.93
329	1	0	0	1	0	0	1	0	1	23	3.3333	-1.1852	320.79	399.93
329	1	0	1	0	1	0	1	0	0	53	31.8333	-1.3899	340.79	439.93
329	0	0	0	1	1	0	1	0	1	21	1	-1.2882	283.19	319.93
329	1	1	0	0	0	0	1	0	0	37	9.25	0.4612	280.79	199.93
329	0	0	0	0	1	0	1	0	0	35	34.4167	0.5673	280.79	279.93
329	1	1	0	0	1	0	1	0	0	70	34.5833	0.8434	285.27	179.93
329	1	1	0	0	1	0	1	0	0	34	10.8333	-0.1799	185.05	399.93
329	0	0	1	0	0	0	1	0	0	65	20	-1.7774	383.19	299.93
329	1	0	0	1	0	0	1	0	2	23	2	-1.6219	140.79	319.93
329	1	0	1	0	0	0	1	0	1	55	0.9167	-2.2268	148.75	319.93
329	1	1	0	0	1	0	1	0	0	52	20	1.0804	200.79	299.93
329	1	0	0	1	0	0	1	0	0	26	11.5833	-0.3414	260.79	279.93
329	1	0	0	0	1	0	1	0	0	76	30	-1.8191	160.79	439.93
329	1	1	0	0	0	0	1	0	1	27	3	-1.0125	140.79	299.93
329	1	0	1	0	0	0	0	0	0	32	15	-0.1409	NA	322.98
330	1	0	0	0	1	0	1	0	0	59	24.3333	1.1116	340.78	239.93
330	1	0	0	0	0	0	1	0	0	32	22.9167	0.1937	280.78	419.93
330	0	0	0	1	1	0	1	0	0	29	28	-0.9583	180.78	399.93
330	1	0	0	1	0	0	1	0	0	43	8	0.3862	180.78	279.93
330	1	0	0	1	0	0	1	0	3	28	2.5	-1.07	340.78	279.93
330	0	0	1	0	0	0	1	0	1	45	3.5	-0.4365	260.78	319.93
330	0	1	0	0	1	0	1	0	1	41	1	-0.508	160.78	259.93
330	1	0	0	0	1	0	1	0	0	68	36.75	-0.9972	283.19	319.93
330	0	1	0	0	1	0	1	0	0	72	37.1667	0.1617	196.78	319.93
330	1	0	1	0	1	0	1	0	0	59	30	-0.1341	205.18	159.93
330	1	0	0	1	0	0	1	0	0	40	27	-1.2296	100.78	359.93
330	1	0	0	1	1	0	1	0	0	34	30.3333	1.6236	259.83	439.93
330	0	1	0	0	1	0	1	0	0	38	38	2.4055	105.18	319.93
330	1	0	0	1	0	0	1	0	2	23	0.3333	-0.8187	100.78	299.93
331	1	0	0	1	0	0	1	0	0	47	10.4167	0.1199	140.79	299.92
331	1	0	0	0	0	0	1	0	0	65	7.5833	-1.2781	204.15	419.92
331	0	0	0	1	0	0	1	0	0	42	22	-1.5995	360.79	399.92
331	1	0	0	1	0	0	1	0	1	19	5	0.1392	180.79	199.92
331	0	1	0	0	0	0	1	0	2	43	0.9167	0.2802	180.79	299.92
331	0	0	1	0	0	0	1	0	0	43	6.0833	0.4443	180.79	199.92
331	1	0	1	0	0	0	1	0	1	47	4.6667	-0.1607	260.79	199.92
331	0	1	0	0	0	0	1	0	0	37	5.1667	-0.9846	260.79	199.92
331	1	0	1	0	0	0	1	0	1	37	3	-0.3829	291.03	399.92
331	0	0	0	1	0	0	1	0	2	25	3.3333	-1.3965	180.79	399.92
331	1	0	1	0	0	0	1	0	1	51	3.1667	-0.2558	100.79	219.92
331	0	0	0	0	0	0	1	0	0	38	10	-1.1186	240.79	159.92
331	1	0	1	0	0	0	1	0	1	47	0.6667	0.0442	260.79	299.92
331	0	0	0	1	0	0	1	0	2	21	0.3333	-0.3679	291.03	219.92
331	0	0	0	1	0	0	1	0	1	21	1.6667	0.4381	160.79	199.92
331	1	0	0	0	0	0	1	0	0	75	31	-1.3272	NA	299.92
331	0	0	0	1	0	0	1	0	0	60	30.25	0.1835	NA	319.92
331	1	0	0	1	0	0	1	0	3	21	3.1667	-0.8565	200.79	419.92
331	1	0	0	1	0	0	1	0	4	31	0.25	-0.7313	360.79	359.92
331	1	0	0	1	1	0	1	0	0	31	13.5	-0.9491	220.79	399.92
332	0	0	1	0	1	0	1	0	1	62	2.3333	-0.956	400.79	159.92
332	1	0	0	1	0	0	1	0	2	23	1.3333	-1.0766	240.79	499.92
332	0	0	0	1	0	0	1	0	1	37	0.1667	-0.2111	100.79	399.92
332	0	1	0	0	1	0	1	0	0	43	27	0.1385	280.79	219.92
332	1	0	0	1	0	0	1	0	0	44	5.25	-0.8271	320.79	419.92
332	1	1	0	0	1	0	1	0	0	62	16	-0.3598	140.79	379.92
332	1	1	0	0	1	0	1	0	1	34	5.1667	1.5579	160.79	379.92
332	0	0	0	0	0	0	1	0	1	46	3.25	0.7149	160.79	199.92
332	0	0	0	1	1	0	1	0	0	64	21	-1.8009	183.19	199.92
332	0	0	0	0	0	0	1	0	1	18	3.1667	1.1231	291.03	379.92
332	1	0	1	0	1	0	1	0	0	37	37	-1.3554	300.79	299.92
332	1	0	0	1	0	0	1	0	1	37	2.25	-0.433	192.25	419.92
332	1	0	0	1	1	0	1	0	0	66	33.9167	-1.6444	100.79	399.92
332	1	0	0	0	1	0	1	0	0	72	33	-1.4781	100.79	419.92
332	0	0	1	0	0	0	1	0	2	23	3.0833	0.1821	300.79	239.92
332	0	0	0	1	1	0	1	0	0	31	30	1.077	280.79	199.92
332	0	0	1	0	0	0	1	0	1	33	2	0.3528	291.03	259.92
332	1	0	0	0	1	0	1	0	0	66	20	-1.1732	251.72	394.16
332	1	1	0	0	0	0	1	0	0	30	5.1667	-0.1568	200.79	379.92
332	1	1	0	0	1	0	1	0	1	57	2	-0.8256	NA	339.92
332	0	1	0	0	1	0	1	0	0	38	7	-1.3115	NA	319.92
332	1	0	0	1	1	0	1	0	1	20	0.0833	1.0865	100.79	319.92
332	1	1	0	0	1	0	1	0	0	63	35	-0.4906	100.79	339.92
332	1	0	0	1	0	0	1	0	4	23	0.4167	0.2794	100.79	319.92
332	1	0	1	0	1	0	1	0	0	37	30	0.279	100.79	339.92
333	1	0	0	0	1	1	0	0	0	76	36.5	1.664	260.79	419.92
333	1	0	1	0	0	0	1	0	0	41	3.5	-0.5924	380.79	179.92
333	1	0	0	1	0	0	1	0	1	34	0.0833	-0.8419	200.79	339.92
333	1	0	0	1	0	0	1	0	1	31	5.4167	-0.4468	200.79	199.92
333	1	0	0	1	1	0	1	0	1	33	3	1.9626	337.26	379.92
333	0	1	0	0	0	0	1	0	3	25	1	-0.8071	260.79	339.92
333	1	1	0	0	1	0	1	0	0	74	49.8333	1.0549	140.79	459.92
333	0	0	0	1	0	0	1	0	2	31	2.5	-0.5626	204.15	379.92
333	1	0	0	1	0	0	1	0	0	46	8.6667	-1.2778	180.79	439.92
333	1	0	0	1	0	0	1	0	1	21	2	0.1887	246.07	219.92
333	1	0	0	1	0	0	1	0	0	39	7.4167	0.1335	140.79	419.92
333	1	1	0	0	0	0	1	0	1	26	3	-0.5163	100.79	299.92
333	0	1	0	0	0	0	1	0	0	63	32	-1.4446	NA	319.92
333	1	0	0	0	1	0	1	0	0	72	46.0833	-1.4347	283.19	522.98
334	1	1	0	0	0	0	1	0	1	31	1.5	-0.0995	320.79	259.93
334	0	0	0	1	0	0	1	0	4	26	0.5	-1.0229	320.79	299.93
334	0	1	0	0	0	0	1	0	2	32	1.1667	0.226	380.79	259.93
334	1	0	0	1	0	0	1	0	4	23	2.5	-1.1302	240.79	459.93
334	0	0	0	1	0	0	1	0	0	39	29.8333	0.309	NA	379.93
334	1	1	0	0	1	0	1	0	1	33	3.25	-0.2615	298.75	379.93
334	1	0	0	1	1	0	1	0	0	49	32.9167	0.6826	100.79	419.93
334	1	1	0	0	1	0	1	0	0	66	35.5	-0.7637	220.79	259.93
334	1	0	1	0	1	0	1	0	0	45	12.4167	0.6965	200.79	399.93
334	1	0	1	0	0	0	1	0	0	32	5.0833	-0.8709	220.79	199.93
334	0	0	0	1	0	0	0	0	1	28	0.5	0.8648	180.79	259.93
334	0	1	0	0	0	0	1	0	0	40	6	-0.4567	229.84	439.93
334	1	0	0	0	0	0	0	0	0	68	30	0.2316	85.06	359.93
334	1	1	0	0	0	0	1	0	1	35	1	1.3998	180.79	459.93
334	1	0	0	0	0	0	1	0	1	40	2.4167	0.919	202.55	239.93
334	0	0	0	1	0	0	1	0	0	21	14	0.5047	100.79	319.93
334	1	0	0	1	0	0	1	0	0	44	24	0.6476	100.79	339.93
334	1	1	0	0	0	0	0	0	1	48	2	-0.0312	200.79	359.93
334	1	0	0	1	1	0	1	0	0	23	23	1.1312	266.03	339.93
334	1	1	0	0	0	0	0	1	1	29	3	0.4069	385.28	499.93
335	1	0	0	1	1	0	1	0	0	22	16	1.0579	320.79	219.93
335	0	0	0	0	0	0	1	0	3	55	0.5833	-2.1615	260.79	279.93
335	1	0	0	1	0	0	1	0	0	35	7.4167	-0.8792	320.79	239.93
335	0	0	0	1	0	0	1	0	3	28	0.6667	-0.2397	380.79	199.93
335	0	1	0	0	1	0	1	0	0	46	8.6667	0.5673	280.79	299.93
335	0	0	0	1	0	0	1	0	0	23	10.0833	1.2165	360.79	299.93
335	0	1	0	0	1	0	1	0	0	75	12	-0.0038	320.79	359.93
335	0	0	0	0	0	0	0	0	0	52	13.5833	0.0668	220.79	419.93
335	1	1	0	0	1	0	1	0	0	53	44.25	0.482	180.79	159.93
335	0	0	0	0	1	0	1	0	0	84	72	0.4024	NA	299.93
335	0	0	0	1	1	0	1	0	0	52	18.1667	-0.4694	160.79	119.93
335	1	0	0	1	0	0	1	0	2	20	0.5	0.7514	200.79	279.93
335	1	1	0	0	0	0	1	0	0	76	16	0.5122	NA	359.93
335	0	1	0	0	0	0	0	1	0	63	6	1.0841	100.79	399.93
335	1	1	0	0	0	0	0	0	10	42	0.4167	-0.2785	139.83	499.93
336	1	0	0	0	1	0	0	1	0	64	24.0833	-0.9376	280.78	139.93
336	0	0	0	1	0	0	0	0	0	30	28	0.327	183.19	422.98
336	1	0	0	0	0	0	1	0	0	87	40	-2.4182	NA	299.93
336	0	0	0	1	0	0	1	0	1	30	4	2.0814	200.78	439.93
336	1	0	0	0	0	0	1	0	0	84	20	-0.5969	NA	299.93
336	0	1	0	0	0	0	1	0	2	21	0.4167	1.2415	NA	299.93
336	1	0	0	1	1	0	1	0	0	29	23.5	1.1738	180.78	419.93
336	0	0	1	0	0	0	1	0	0	68	30.1667	-1.1422	100.78	379.93
336	0	0	0	1	1	0	1	0	0	43	39	2.349	312.21	439.93
336	0	0	0	1	0	0	1	0	0	53	0.5833	0.3748	383.19	122.98
336	1	1	0	0	1	0	1	0	1	72	5.0833	0.6953	180.78	359.93
336	0	1	0	0	1	0	1	0	0	65	25	0.5556	129.83	419.93
336	0	0	0	0	0	0	1	0	1	45	0.4167	-0.8303	183.19	422.98
337	1	0	1	0	1	0	1	0	0	56	34.5	0.5824	148.16	199.92
337	1	1	0	0	0	0	1	0	3	24	0	-1.4922	346.07	199.92
337	1	0	1	0	1	0	1	0	2	33	2	-0.2653	100.79	459.92
337	0	1	0	0	0	0	1	0	0	42	15.6667	-0.0831	100.79	419.92
337	1	0	0	1	0	0	1	0	1	26	0.5	-0.5874	100.79	359.92
337	0	1	0	0	0	0	1	0	0	75	24.6667	-0.0977	NA	319.92
337	1	1	0	0	0	0	1	0	0	42	20	-0.1942	NA	279.92
337	1	1	0	0	0	0	1	0	1	34	1.1667	0.549	100.79	379.92
337	0	1	0	0	0	0	1	0	0	31	18	0.8388	100.79	359.92
337	1	0	0	0	0	0	1	0	0	71	8.5	-0.3741	100.79	299.92
337	1	0	0	0	0	0	1	0	1	22	2	-0.0586	100.79	319.92
337	1	1	0	0	1	0	1	0	0	75	37.5833	-0.557	140.79	419.92
337	1	1	0	0	0	0	1	0	1	81	4.5833	-0.7357	285.28	499.92
337	1	0	0	1	0	0	1	0	1	25	2.75	-0.2249	200.79	499.92
337	0	0	0	1	1	0	1	0	0	22	13	-1.1572	100.79	499.92
337	1	0	0	1	0	0	1	0	0	27	8	0.3573	NA	459.92
337	1	0	0	1	0	0	1	0	1	22	0.1667	0.6436	100.79	319.92
337	1	0	0	0	1	0	1	0	0	85	32	-1.5834	180.79	499.92
338	0	1	0	0	1	0	0	1	2	35	10.3333	-0.0185	100.79	439.92
338	1	0	0	1	1	1	0	0	1	30	3.1667	0.3515	100.79	419.92
338	1	1	0	0	1	1	0	0	0	37	8	1.5032	160.79	439.92
338	0	0	0	0	1	1	0	0	0	45	45.4167	-0.0104	100.79	459.92
338	0	1	0	0	1	1	0	0	0	43	42	-0.2226	100.79	459.92
338	0	0	0	1	1	1	0	0	0	36	35.0833	1.0876	160.79	459.92
338	1	0	0	0	1	1	0	0	0	74	35.3333	0.2779	100.79	359.92
338	1	1	0	0	1	0	0	0	1	42	3	-0.2008	100.79	399.92
338	0	1	0	0	1	1	0	0	0	75	27	-0.6557	100.79	379.92
338	1	0	1	0	1	0	0	1	2	42	8	0.4808	166.04	299.92
338	0	1	0	0	1	1	0	0	0	66	30	1.2395	125.59	359.92
338	1	0	0	0	1	1	0	0	0	73	21	0.7721	91.04	379.92
338	0	0	0	1	1	1	0	0	1	73	10	-1.0006	100.79	299.92
338	1	0	1	0	1	1	0	0	0	42	18.5	-0.9053	100.79	279.92
339	0	1	0	0	1	1	0	0	0	66	25	2.0065	140.79	459.93
339	0	1	0	0	1	1	0	0	0	45	5	2.1471	120.79	339.93
339	0	1	0	0	1	1	0	0	0	60	7.9167	0.9202	100.79	459.93
339	0	1	0	0	1	1	0	0	0	79	38.9167	0.1084	105.18	499.93
339	0	1	0	0	1	1	0	0	0	69	29	-0.8736	160.79	419.93
339	1	1	0	0	1	1	0	0	0	50	23	0.9743	100.79	479.93
339	1	1	0	0	1	1	0	0	0	53	7.6667	0.5373	116.03	499.93
339	1	0	0	0	1	1	0	0	0	80	26.4167	0.2895	103.93	459.93
339	1	1	0	0	1	0	0	1	0	56	24	1.6849	220.79	279.93
339	1	1	0	0	1	1	0	0	2	33	3.5	0.5434	126.5	399.93
339	0	0	0	0	1	1	0	0	0	71	23.9167	-1.1537	100.79	499.93
339	1	1	0	0	1	0	0	1	1	38	1.5833	-0.4544	100.79	339.93
339	0	0	0	1	1	1	0	0	1	39	1.8333	1.228	100.79	419.93
339	1	0	0	0	1	1	0	0	0	70	38.9167	0.6849	100.79	419.93
339	0	1	0	0	1	1	0	0	0	70	33.0833	-0.2549	83.19	222.98
339	1	1	0	0	1	1	0	0	1	39	0	0.0242	100.79	399.93
339	1	0	0	0	1	1	0	0	0	80	35	-0.5731	83.19	422.98
339	1	0	0	0	1	1	0	0	0	82	5.8333	-1.1353	100.79	459.93
339	1	0	1	0	1	1	0	0	0	45	12.0833	1.7908	183.19	422.98
339	1	0	0	1	1	1	0	0	0	32	21.5	1.5152	160.79	359.93
339	1	0	0	0	1	1	0	0	0	71	38	-1.6525	141.03	339.93
339	1	1	0	0	1	1	0	0	0	45	22	0.6319	240.79	479.93
339	0	1	0	0	1	1	0	0	1	52	3	1.5319	160.79	319.93
339	1	1	0	0	1	1	0	0	1	33	3.1667	-0.3587	83.19	122.98
339	1	1	0	0	1	1	0	0	0	57	25	1.6661	83.19	522.98
339	1	0	0	0	1	1	0	0	0	69	30	-0.2726	83.19	322.98
339	1	0	0	0	1	1	0	0	0	70	40	1.1568	83.19	422.98
339	0	0	0	1	1	1	0	0	0	54	32	-0.053	83.19	222.98
339	1	1	0	0	1	0	0	0	2	28	1.25	0.2157	83.19	422.98
339	1	1	0	0	1	1	0	0	1	36	0.75	0.9767	183.19	522.98
339	1	1	0	0	1	1	0	0	0	37	5.8333	2.4861	200.79	499.93
340	0	0	0	1	1	1	0	0	0	31	31.5	1.4091	100.79	359.93
340	1	0	0	0	1	1	0	0	0	83	40.5	0.2376	100.79	399.93
340	0	1	0	0	1	1	0	0	0	51	11.0833	1.1979	100.79	379.93
340	1	1	0	0	1	1	0	0	2	27	2.4167	0.3759	100.79	419.93
340	1	1	0	0	1	1	0	0	0	83	45.5	-0.5516	140.79	499.93
340	1	1	0	0	1	1	0	0	0	28	5	1.6859	180.79	319.93
340	1	0	0	1	1	0	1	0	2	38	0.1667	1.7297	200.79	419.93
340	0	1	0	0	1	1	0	0	0	57	5	-0.2653	120.79	479.93
340	0	1	0	0	1	0	0	1	1	35	4.5	0.226	180.79	359.93
340	1	1	0	0	1	1	0	0	0	33	9	0.763	140.79	479.93
340	1	1	0	0	1	1	0	0	0	72	30	0.672	100.79	399.93
340	1	0	0	0	1	1	0	0	3	70	20.6667	-0.133	100.79	419.93
340	1	0	0	1	1	1	0	0	0	43	28	0.8337	140.79	439.93
340	1	1	0	0	1	1	0	0	0	70	30	-0.4149	100.79	379.93
340	0	1	0	0	1	1	0	0	0	33	12	0.2909	100.79	359.93
341	0	0	0	0	0	0	0	0	0	21	7.5	1.5833	120.79	359.92
341	0	0	0	1	1	0	0	1	1	28	2.25	0.0427	100.79	419.92
341	0	1	0	0	1	1	0	0	0	45	19	0.9601	140.79	399.92
341	0	0	1	0	0	0	1	0	1	38	4.5	0.0968	140.79	379.92
341	1	0	0	1	1	0	1	0	0	19	14	0.1769	105.19	399.92
341	1	0	1	0	1	0	1	0	0	55	2	-1.5326	100.79	379.92
341	1	0	0	1	1	1	0	0	0	32	22	0.6622	260.79	379.92
341	1	1	0	0	1	1	0	0	0	30	30	-0.214	100.79	399.92
341	1	0	0	0	1	0	1	0	0	37	5	1.5798	100.79	359.92
341	0	1	0	0	1	0	1	0	0	43	6	-0.0738	140.79	399.92
341	0	1	0	0	1	0	1	0	0	56	25	0.9098	91.03	399.92
341	0	1	0	0	1	0	1	0	0	52	7.5833	0.7425	140.79	459.92
341	0	1	0	0	1	0	1	0	0	59	22	0.7839	100.79	379.92
341	1	1	0	0	1	0	1	0	1	57	2.8333	2.8286	100.79	459.92
341	0	1	0	0	1	0	1	0	0	64	7	0.6965	120.79	279.92
341	1	0	0	1	1	0	1	0	1	39	3.1667	2.6776	100.79	479.92
341	0	0	0	0	1	0	1	0	0	18	8.25	0.0242	120.79	399.92
341	0	1	0	0	1	1	0	0	2	45	20	1.401	211.13	499.92
341	0	1	0	0	1	0	1	0	0	66	6.3333	1.8807	100.79	479.92
341	0	0	0	0	0	0	1	0	1	49	4.5	2.1229	100.79	439.92
341	0	0	0	0	1	0	1	0	1	42	4.5	0.765	100.79	479.92
341	0	0	0	1	1	0	1	0	1	23	0.0833	0.1095	100.79	499.92
341	1	1	0	0	1	0	1	0	2	40	4.1667	2.4988	100.79	379.92
341	1	1	0	0	1	0	1	0	1	37	2.75	1.6225	100.79	479.92
341	1	1	0	0	1	1	0	0	0	73	34	1.3423	100.79	199.92
341	0	0	0	0	1	0	1	0	1	70	5	-1.1009	100.79	439.92
341	1	1	0	0	1	1	0	0	0	80	44	0.1618	120.79	399.92
341	1	0	0	1	1	0	1	0	2	46	0.6667	1.1831	100.79	179.92
341	0	1	0	0	1	0	1	0	1	47	1.5	1.5388	154.83	299.92
341	0	1	0	0	1	0	1	0	0	66	9.75	1.1792	100.79	399.92
341	1	1	0	0	1	0	0	1	4	28	0.5833	0.4564	140.79	359.92
341	1	1	0	0	1	0	1	0	0	48	5.5	1.1656	100.79	379.92
341	1	1	0	0	1	0	1	0	0	40	7.25	1.0992	100.79	479.92
341	0	0	0	0	1	1	0	0	0	76	42.5	0.878	100.79	459.92
341	0	1	0	0	1	0	1	0	1	37	1.5833	2.9451	160.79	459.92
341	1	1	0	0	1	1	0	0	0	38	7.75	1.4046	240.79	319.92
341	1	1	0	0	1	1	0	0	0	48	12	1.2751	198.75	299.92
341	1	1	0	0	1	0	1	0	1	45	5	0.7348	100.79	499.92
341	0	1	0	0	1	0	1	0	1	31	8.7833	0.9815	100.79	399.92
342	1	0	0	1	0	0	1	0	0	45	15.5	-2.2532	204.14	419.92
342	1	1	0	0	1	0	1	0	0	59	30	-0.1062	180.79	319.92
342	1	0	1	0	0	0	1	0	0	55	25	-2.1522	140.79	279.92
342	1	0	0	0	1	0	1	0	0	74	18	1.2099	140.79	339.92
342	1	0	0	1	0	0	1	0	0	56	15.5	0.0553	240.79	339.92
342	1	0	0	1	0	0	1	0	2	30	1	-0.3714	340.79	319.92
342	0	0	0	0	1	0	1	0	1	58	2.4167	-0.2123	120.79	479.92
342	0	0	1	0	1	0	1	0	0	41	23.5	0.919	191.03	439.92
342	1	1	0	0	0	0	0	0	2	29	2.0833	-1.244	100.79	359.92
342	1	0	1	0	0	0	1	0	1	26	0.0833	-0.9807	NA	299.92
342	1	0	0	1	0	0	1	0	1	20	0.5833	0.4394	NA	299.92
342	1	0	0	1	0	0	1	0	1	25	3.1667	-1.3538	NA	179.92
342	1	0	0	0	0	0	1	0	1	63	0.0833	-0.2537	NA	299.92
342	0	1	0	0	1	0	1	0	0	74	24.3333	-0.1684	100.79	499.92
342	1	1	0	0	1	0	1	0	0	71	20	-0.3168	283.19	222.98
342	0	1	0	0	0	0	1	0	1	46	0.0833	-1.2663	296.07	139.92
342	1	1	0	0	1	0	1	0	0	66	6	-0.2429	100.79	279.92
343	1	0	1	0	0	0	0	0	1	48	4.0833	0.2924	120.79	319.93
343	0	1	0	0	1	0	1	0	0	57	25	1.1981	220.79	399.93
343	0	0	0	0	0	0	0	0	0	76	12.25	-1.8728	98.75	399.93
343	1	1	0	0	1	0	1	0	0	55	29	2.8156	204.14	319.93
343	1	0	0	1	0	0	1	0	1	24	2	-0.8822	180.79	299.93
343	0	0	0	1	1	0	1	0	1	24	22.4167	-0.2122	280.79	279.93
343	1	0	0	1	0	0	1	0	1	22	4	0.4462	226.5	219.93
343	1	0	0	0	0	0	1	0	0	42	7.5	-0.1275	200.79	379.93
